,User_id,Sessions,Page_views,Location,Has_viewed_pricing,Has_viewed_faqs,Has_converted
2608,498587,19,285,London,True,False,1
2609,342008,3,60,Madrid,True,False,1
2610,290260,15,450,Madrid,False,False,1
2611,442600,6,48,London,True,False,1
2612,718473,6,36,Madrid,False,True,0
2613,791090,18,414,London,True,True,0
2614,267938,11,55,London,True,True,0
2615,785711,18,450,London,False,False,1
2616,861304,14,616,Paris,False,False,1
2617,186527,15,135,Berlin,False,False,1
2618,613096,1,28,London,True,True,0
2619,814909,7,322,Paris,True,False,1
2620,283416,11,308,Berlin,True,True,0
2621,555534,10,180,Amsterdam,False,True,0
2622,928744,2,84,Madrid,False,True,0
2623,168365,18,504,Madrid,False,True,1
2624,284254,18,216,Berlin,True,True,0
2625,433803,11,264,Berlin,False,False,1
2626,217929,3,132,Amsterdam,False,True,1
2627,370835,11,198,Madrid,False,False,1
2628,250936,13,260,Amsterdam,False,True,0
2629,933358,9,243,Amsterdam,True,True,0
2630,964799,8,104,Amsterdam,False,True,1
2631,274010,2,76,Berlin,False,False,1
2632,480288,15,150,Berlin,True,True,0
2633,226618,19,361,London,True,False,1
2634,368054,19,114,Berlin,True,True,0
2635,653872,2,22,Berlin,False,True,0
2636,752485,12,84,Berlin,False,False,0
2637,660737,6,180,Madrid,False,False,1
2638,184231,4,100,London,True,True,0
2639,846930,11,121,Berlin,False,False,1
2640,776626,7,154,Berlin,False,False,1
2641,553331,16,528,London,True,False,1
2642,495121,16,784,Amsterdam,False,False,1
2643,732392,13,117,Amsterdam,True,True,0
2644,102283,18,756,London,False,True,1
2645,152529,8,352,Berlin,False,False,0
2646,152150,19,779,London,False,False,1
2647,866608,7,42,London,True,False,0
2648,181125,19,57,London,False,True,0
2649,198292,16,96,Amsterdam,False,True,1
2650,108698,6,24,Berlin,True,True,0
2651,715410,10,20,Madrid,True,True,1
2652,651664,3,51,Paris,True,True,0
2653,517445,16,112,London,True,False,1
2654,781720,9,36,London,True,False,0
2655,778074,8,248,Madrid,False,False,0
2656,953033,16,240,Amsterdam,True,False,1
2657,289781,18,486,Paris,True,False,1
2658,436266,2,4,London,True,True,0
2659,432494,6,36,London,False,False,0
2660,580595,4,136,Berlin,True,True,1
2661,131640,15,45,Madrid,True,False,1
2662,384771,16,144,Paris,False,False,1
2663,565944,4,172,Berlin,True,False,1
2664,662295,5,185,Berlin,False,False,1
2665,982205,16,128,Amsterdam,True,True,1
2666,550874,17,255,Madrid,True,False,0
2667,386154,3,63,London,False,True,1
2668,787245,2,28,London,True,False,1
2669,117903,9,441,Paris,True,True,1
2670,861209,14,56,Berlin,True,False,1
2671,288487,5,35,Amsterdam,False,False,1
2672,184378,12,252,Paris,False,False,1
2673,281059,17,323,Amsterdam,False,False,0
2674,435399,2,28,London,True,True,0
2675,853900,15,240,Berlin,True,False,1
2676,495080,7,322,Paris,False,False,1
2677,997434,13,364,Madrid,False,False,1
2678,501884,11,33,London,False,False,0
2679,904601,14,574,Amsterdam,True,False,0
2680,523385,15,75,Madrid,False,True,1
2681,106710,9,306,Paris,True,True,1
2682,304517,9,198,Berlin,False,True,1
2683,131567,12,264,London,True,True,1
2684,931709,1,41,London,True,True,0
2685,891638,14,56,Paris,True,False,0
2686,863438,4,164,Madrid,True,True,1
2687,132180,1,13,Madrid,True,True,1
2688,193686,17,544,Madrid,True,False,1
2689,755676,18,720,Paris,True,True,1
2690,222245,19,646,London,False,False,1
2691,977888,16,688,Madrid,True,False,1
2692,524368,2,98,Amsterdam,True,False,1
2693,301708,16,464,Berlin,True,True,1
2694,282220,15,660,Amsterdam,True,False,1
2695,602824,1,43,Paris,True,True,0
2696,644897,7,154,London,True,False,0
2697,250120,3,63,Berlin,False,True,1
2698,446774,15,690,London,True,True,1
2699,216281,15,675,Berlin,True,True,1
2700,784534,15,60,London,True,True,0
2701,695013,5,185,Paris,False,False,0
2702,178285,13,416,Madrid,False,False,1
2703,300579,18,270,Amsterdam,True,False,0
2704,243083,16,272,Berlin,True,False,0
2705,805302,8,40,Berlin,False,True,0
2706,709358,19,76,Paris,False,False,1
2707,355306,11,407,Amsterdam,False,False,1
2708,863273,8,304,Paris,True,False,1
2709,566081,17,238,Madrid,True,False,1
2710,753331,17,51,Madrid,True,True,0
2711,484140,15,630,London,False,False,1
2712,140027,17,595,Amsterdam,False,False,1
2713,858004,14,252,Amsterdam,True,False,1
2714,298127,7,224,Berlin,True,False,0
2715,366078,18,378,Amsterdam,True,False,1
2716,823035,19,76,Berlin,True,False,1
2717,503166,12,180,Amsterdam,False,True,1
2718,106005,4,68,Paris,False,False,1
2719,569669,14,308,Paris,False,True,0
2720,415129,3,42,Madrid,True,True,1
2721,583151,1,48,Amsterdam,False,False,1
2722,420975,16,288,Amsterdam,False,False,0
2723,542772,8,184,Paris,True,True,1
2724,988619,14,252,London,False,False,0
2725,746899,3,6,Madrid,False,False,0
2726,345289,2,18,Paris,True,True,0
2727,175839,19,247,Amsterdam,True,False,1
2728,110628,17,34,Madrid,False,True,1
2729,685216,16,752,Amsterdam,False,False,1
2730,195803,4,172,Paris,True,True,1
2731,930368,8,56,London,False,True,1
2732,848391,16,544,London,True,False,0
2733,376768,5,195,Amsterdam,True,False,1
2734,355946,10,50,Berlin,False,True,0
2735,868159,1,11,Berlin,False,False,0
2736,711721,12,552,Amsterdam,False,True,1
2737,509873,17,391,London,False,True,1
2738,385942,16,192,Madrid,False,True,1
2739,166000,8,112,Amsterdam,False,False,1
2740,433319,19,380,Paris,False,True,1
2741,694254,13,117,Amsterdam,False,True,0
2742,692145,15,240,Amsterdam,False,False,0
2743,625805,19,285,Madrid,False,False,0
2744,112741,5,50,London,True,False,1
2745,205875,9,387,Amsterdam,False,True,0
2746,503381,19,931,Madrid,True,True,1
2747,358894,3,66,Berlin,False,False,1
2748,583294,9,270,Madrid,True,False,0
2749,796515,5,40,Berlin,True,True,0
2750,918868,8,224,London,False,True,0
2751,961645,16,656,Madrid,False,True,0
2752,607722,9,270,Berlin,False,True,0
2753,683725,2,96,London,False,True,1
2754,469978,2,18,London,True,False,0
2755,114249,14,532,Berlin,True,False,0
2756,198789,4,184,Amsterdam,False,True,1
2757,184721,17,340,Madrid,True,False,1
2758,394850,8,280,Berlin,False,False,1
2759,385369,18,648,Berlin,True,False,1
2760,829303,4,172,Paris,False,True,1
2761,520441,6,102,Paris,True,True,0
2762,434126,11,396,Amsterdam,False,True,1
2763,286183,5,205,London,True,True,1
2764,474564,11,319,Amsterdam,False,False,1
2765,205739,8,248,Amsterdam,True,False,1
2766,618729,11,297,Paris,True,False,0
2767,638349,15,585,Madrid,True,False,1
2768,202496,5,120,Paris,False,True,0
2769,821868,19,95,Berlin,True,True,0
2770,334598,9,18,Madrid,False,True,1
2771,920102,3,15,Paris,True,True,0
2772,936936,8,368,Paris,True,True,0
2773,871514,6,12,Madrid,True,True,1
2774,764670,1,12,Madrid,False,False,1
2775,469362,13,221,London,False,True,1
2776,870516,14,490,Berlin,True,False,1
2777,960200,18,144,Berlin,True,False,0
2778,454160,2,26,London,False,False,0
2779,237046,3,57,Berlin,False,False,0
2780,373596,13,182,Berlin,True,False,1
2781,269452,1,20,Amsterdam,True,True,0
2782,248054,6,54,Madrid,False,False,1
2783,709954,17,357,Madrid,False,False,1
2784,453729,14,98,Madrid,True,True,0
2785,579658,5,125,Amsterdam,False,True,1
2786,408635,2,18,Madrid,True,True,0
2787,443318,5,105,London,False,False,0
2788,374944,16,304,London,True,False,1
2789,893257,3,102,Amsterdam,False,True,0
2790,713611,16,32,London,False,True,1
2791,961540,10,380,London,True,False,1
2792,892523,17,442,Amsterdam,False,False,0
2793,849307,1,28,Amsterdam,True,True,1
2794,592740,10,440,Amsterdam,True,True,0
2795,600034,8,336,Berlin,False,True,1
2796,127277,4,28,Paris,True,False,0
2797,831079,14,154,Madrid,False,False,1
2798,748128,5,205,Paris,True,False,1
2799,936024,1,23,Berlin,True,True,0
2800,482612,17,782,Berlin,True,False,0
2801,953239,14,490,Berlin,True,True,1
2802,129682,19,152,Amsterdam,False,False,0
2803,125691,19,760,Paris,False,False,1
2804,754064,7,329,Paris,False,False,0
2805,263171,10,210,Madrid,True,False,0
2806,195294,7,294,Berlin,True,False,1
2807,499586,15,300,London,True,True,1
2808,177109,16,416,Berlin,True,True,1
2809,162394,16,32,London,False,True,1
2810,966768,8,280,Madrid,True,False,1
2811,693878,2,82,Paris,True,True,0
2812,814712,2,12,Madrid,True,True,1
2813,388321,17,170,Amsterdam,False,True,0
2814,402157,19,931,London,True,False,1
2815,426915,19,551,Paris,False,False,1
2816,602034,15,450,Paris,True,True,1
2817,932561,8,216,Madrid,True,True,0
2818,810944,2,98,Amsterdam,False,False,1
2819,796684,18,234,Berlin,False,False,1
2820,490977,11,110,Berlin,True,True,1
2821,255701,19,323,Amsterdam,True,True,0
2822,234627,10,430,Paris,False,True,1
2823,707427,9,378,Amsterdam,False,False,1
2824,203843,17,34,Madrid,False,True,0
2825,522350,14,322,London,False,False,0
2826,572602,1,40,Paris,False,True,1
2827,546224,19,456,Paris,True,False,1
2828,757512,1,36,Paris,True,False,0
2829,774934,16,224,Madrid,False,True,0
2830,293906,2,32,Berlin,False,True,1
2831,398363,5,130,Berlin,True,False,1
2832,729675,11,66,London,False,False,0
2833,450062,3,123,Madrid,True,False,1
2834,968222,10,280,Paris,False,True,0
2835,705157,3,111,London,True,False,1
2836,326491,4,140,Madrid,False,False,0
2837,753405,17,340,Amsterdam,True,True,1
2838,139394,12,444,Madrid,False,True,1
2839,203515,11,121,Paris,True,False,1
2840,444350,5,40,Madrid,True,False,1
2841,823384,2,88,Amsterdam,True,False,1
2842,352788,8,152,London,True,True,1
2843,607922,15,495,London,False,False,1
2844,810699,11,275,Amsterdam,True,True,1
2845,317972,2,96,Madrid,True,False,1
2846,500529,5,155,London,False,False,1
2847,172956,3,69,Berlin,False,True,1
2848,434477,3,87,Amsterdam,True,True,0
2849,780112,7,224,Paris,False,False,0
2850,404687,13,65,London,False,False,0
2851,725899,12,372,Amsterdam,False,True,1
2852,985816,3,90,Berlin,True,True,1
2853,106169,10,350,Amsterdam,False,False,1
2854,703086,12,228,Paris,False,False,1
2855,883781,6,132,Madrid,False,False,0
2856,385591,15,225,Berlin,True,False,1
2857,457155,1,37,London,False,False,1
2858,309953,13,104,London,True,True,1
2859,535466,12,324,London,False,False,1
2860,237995,12,360,Paris,True,False,0
2861,487366,5,155,London,False,True,1
2862,847696,4,128,Paris,False,False,1
2863,917479,9,252,Paris,False,False,1
2864,449189,8,336,Amsterdam,False,True,1
2865,503425,16,704,Madrid,False,True,0
2866,652931,17,170,Madrid,False,False,1
2867,395330,14,602,Amsterdam,False,False,1
2868,151984,5,165,Amsterdam,False,True,1
2869,751336,3,147,London,True,True,1
2870,837584,7,56,Berlin,True,True,1
2871,531419,11,132,Madrid,True,True,1
2872,377343,11,99,London,False,True,0
2873,270213,13,260,London,True,True,1
2874,879768,8,248,London,False,True,1
2875,702486,11,462,Madrid,False,True,1
2876,675490,16,608,Madrid,False,False,1
2877,789865,5,170,Berlin,True,True,0
2878,659671,18,684,Madrid,False,True,0
2879,956426,6,162,Amsterdam,True,True,0
2880,247554,2,32,Amsterdam,False,True,1
2881,287935,8,344,Amsterdam,False,False,1
2882,472319,4,68,London,True,False,0
2883,793788,10,160,Madrid,True,False,1
2884,200766,15,510,Paris,False,False,1
2885,910213,8,176,Madrid,False,False,1
2886,314409,14,518,Madrid,True,True,1
2887,727287,5,50,Paris,False,True,0
2888,391183,10,350,Amsterdam,False,False,0
2889,762883,11,121,Paris,False,False,0
2890,852214,10,470,London,True,True,1
2891,381548,12,540,Berlin,True,True,1
2892,993518,1,13,Berlin,True,True,0
2893,302700,14,588,Madrid,False,False,1
2894,872394,8,192,Amsterdam,False,False,0
2895,929043,18,198,Paris,False,False,1
2896,668618,14,154,Paris,False,False,1
2897,398051,9,135,London,True,False,1
2898,318918,11,396,Amsterdam,False,True,1
2899,985791,8,32,Paris,True,False,0
2900,189330,9,153,Amsterdam,False,False,0
2901,276336,13,403,Paris,False,True,1
2902,179095,15,360,Madrid,True,True,1
2903,147433,16,464,Amsterdam,True,False,1
2904,141143,1,38,London,True,False,0
2905,438525,19,760,Berlin,False,True,1
2906,918386,2,6,Berlin,True,False,0
2907,314513,5,155,Berlin,False,False,0
2908,933173,6,36,Amsterdam,True,True,1
2909,225017,5,245,Amsterdam,False,False,1
2910,380068,4,40,Amsterdam,True,True,0
2911,961710,9,54,Paris,True,False,0
2912,329788,15,345,Amsterdam,False,False,0
2913,940578,4,16,Berlin,True,False,0
2914,865558,3,21,London,False,True,1
2915,573768,19,418,London,False,True,0
2916,341181,14,238,Berlin,True,False,1
2917,196887,14,126,Amsterdam,False,True,1
2918,810103,11,462,London,False,False,1
2919,585778,11,297,Paris,True,False,1
2920,911552,15,195,Amsterdam,True,True,1
2921,511880,10,230,Madrid,False,True,0
2922,269582,16,656,Berlin,True,True,0
2923,994489,5,180,Berlin,False,True,0
2924,770013,5,30,Madrid,False,False,1
2925,938191,17,510,Madrid,False,False,1
2926,987001,8,64,London,False,False,0
2927,400122,8,240,London,False,False,1
2928,475453,7,301,London,False,True,1
2929,489286,19,931,Madrid,True,False,1
2930,706421,17,748,Amsterdam,False,False,1
2931,551946,7,280,Amsterdam,True,True,1
2932,415675,9,180,Madrid,False,True,1
2933,114506,13,442,Amsterdam,False,False,1
2934,576988,8,128,Madrid,True,False,1
2935,495780,2,94,Paris,False,True,0
2936,326865,14,56,Amsterdam,False,True,1
2937,381167,15,30,Paris,False,True,0
2938,178916,8,248,Amsterdam,False,False,1
2939,230653,18,810,Amsterdam,True,False,1
2940,291561,10,320,Berlin,False,True,0
2941,343385,10,370,London,False,False,1
2942,752816,6,156,Madrid,False,True,1
2943,644845,5,165,Berlin,True,True,1
2944,636642,17,408,Berlin,True,True,0
2945,643010,16,432,Madrid,True,True,0
2946,458453,2,68,Madrid,False,True,1
2947,943918,9,387,Berlin,True,False,1
2948,348939,16,384,Madrid,False,True,1
2949,477323,4,76,Madrid,False,False,0
2950,224474,11,242,Paris,False,False,0
2951,445306,8,48,London,False,True,0
2952,383129,9,333,Berlin,False,False,0
2953,213402,12,300,London,False,True,0
2954,743428,10,300,Madrid,True,True,0
2955,408610,2,66,London,True,False,1
2956,462179,19,722,Berlin,False,True,0
2957,582990,13,117,London,True,True,1
2958,742940,7,308,London,True,False,1
2959,309828,8,160,Paris,True,False,1
2960,522547,3,96,London,False,True,0
2961,919281,12,348,Amsterdam,True,True,1
2962,373937,6,96,Madrid,False,True,1
2963,384496,3,81,Paris,False,True,1
2964,119158,9,207,Madrid,True,False,1
2965,582917,5,70,Amsterdam,False,True,1
2966,839934,14,476,Berlin,True,False,1
2967,281859,15,405,London,False,False,1
2968,342460,8,192,Paris,False,True,1
2969,333203,5,230,Berlin,True,True,1
2970,932476,6,264,Paris,True,False,0
2971,998121,8,192,Paris,True,True,1
2972,531045,12,384,London,False,True,1
2973,964491,3,123,London,False,True,0
2974,181440,11,275,Berlin,False,True,0
2975,532674,5,180,Amsterdam,True,False,0
2976,935991,9,108,Berlin,False,True,1
2977,949699,12,48,Madrid,False,True,1
2978,291670,3,78,London,True,False,1
2979,902411,19,893,Madrid,True,False,1
2980,721532,14,672,Amsterdam,False,True,1
2981,987358,14,574,Paris,True,True,1
2982,125501,9,153,Paris,True,False,1
2983,425652,17,714,Berlin,False,True,1
2984,899386,17,578,London,True,True,1
2985,310796,19,912,Berlin,True,True,1
2986,507504,15,120,Amsterdam,True,False,0
2987,664589,8,192,Berlin,False,False,1
2988,400465,1,44,Berlin,True,True,1
2989,588826,13,390,Amsterdam,True,True,0
2990,207132,18,702,London,True,False,1
2991,163984,9,135,Amsterdam,True,True,1
2992,191049,4,56,London,True,True,1
2993,686278,2,88,Madrid,False,True,1
2994,325466,4,28,London,False,True,1
2995,889111,18,414,Paris,True,True,1
2996,926803,7,63,London,True,True,0
2997,211622,8,40,Berlin,True,False,1
2998,447390,19,304,Amsterdam,True,True,1
2999,787166,5,220,Berlin,True,True,0
3000,613902,19,741,Paris,True,True,1
3001,537715,6,144,Madrid,True,True,1
3002,123011,8,192,Paris,True,False,1
3003,608371,7,126,London,True,False,0
3004,788140,5,145,Paris,True,True,0
3005,153212,7,217,Paris,True,False,1
3006,866539,5,215,Madrid,True,False,0
3007,878302,8,208,London,True,False,0
3008,817202,7,49,Berlin,True,True,0
3009,767523,13,143,Madrid,False,True,0
3010,865285,2,28,Paris,True,True,0
3011,722632,3,24,Amsterdam,False,True,1
3012,563217,8,128,Madrid,False,True,1
3013,968884,8,312,Madrid,False,True,1
3014,614857,11,407,Berlin,True,True,1
3015,726532,17,289,London,True,False,1
3016,485250,3,75,Berlin,False,False,1
3017,980952,11,121,Amsterdam,True,False,1
3018,324698,14,294,London,False,False,1
3019,160263,14,140,Berlin,False,True,1
3020,880134,11,209,Berlin,False,True,1
3021,513276,7,273,London,True,False,1
3022,828407,18,360,Madrid,True,True,1
3023,732959,13,195,London,True,False,1
3024,613627,13,377,London,False,True,1
3025,894299,19,532,Madrid,False,False,1
3026,105270,10,380,London,False,True,0
3027,262933,18,90,Amsterdam,True,True,1
3028,887101,13,130,London,True,False,0
3029,485150,6,24,Madrid,True,True,0
3030,829132,7,329,London,False,False,0
3031,224765,13,520,Madrid,True,True,1
3032,769213,15,720,Paris,False,True,0
3033,959015,1,3,Madrid,False,True,0
3034,588269,17,833,Berlin,True,True,1
3035,802732,13,364,London,True,True,1
3036,924258,10,70,Amsterdam,False,True,1
3037,412448,5,240,Berlin,False,False,0
3038,695723,16,48,Madrid,True,False,0
3039,819975,11,363,Berlin,False,False,1
3040,884828,10,430,Berlin,False,True,1
3041,544976,13,195,London,False,False,1
3042,968626,2,70,Paris,True,False,1
3043,727629,8,112,Madrid,True,True,0
3044,821172,12,336,London,False,False,0
3045,796997,10,370,London,False,False,1
3046,918250,8,256,Paris,True,True,1
3047,937046,7,98,Madrid,False,True,0
3048,903813,18,756,Madrid,True,False,1
3049,486303,15,465,London,False,True,1
3050,400301,15,120,Berlin,False,False,1
3051,761608,15,60,Amsterdam,True,False,1
3052,344443,13,637,London,True,False,1
3053,781235,5,150,Amsterdam,False,False,0
3054,245089,7,21,London,False,False,0
3055,592434,3,57,Madrid,True,True,0
3056,886264,3,99,Berlin,False,False,0
3057,892233,8,392,Amsterdam,False,False,0
3058,315803,6,162,Paris,True,False,1
3059,840786,8,24,London,True,False,0
3060,259109,14,462,Berlin,False,True,1
3061,344018,15,150,Amsterdam,True,True,1
3062,627657,16,608,Berlin,True,True,1
3063,974406,15,390,Madrid,False,True,1
3064,927588,3,15,Madrid,True,False,1
3065,718241,5,175,London,False,True,1
3066,883386,4,108,Paris,True,False,0
3067,536429,9,252,Amsterdam,True,True,1
3068,554489,2,30,London,True,True,0
3069,982291,16,672,Berlin,True,False,1
3070,803051,15,165,Berlin,False,False,1
3071,654874,15,225,Berlin,True,False,0
3072,526096,7,315,Amsterdam,True,True,0
3073,519306,11,495,Madrid,True,False,0
3074,153615,18,882,Paris,True,True,1
3075,279756,9,18,London,False,False,0
3076,326484,14,574,Madrid,True,False,0
3077,989842,16,304,Paris,True,False,1
3078,563334,3,60,London,True,False,1
3079,901562,13,169,Berlin,True,True,1
3080,994708,13,260,Amsterdam,False,False,1
3081,873198,7,210,Amsterdam,True,False,1
3082,864159,6,210,London,True,True,0
3083,846205,10,140,Amsterdam,False,False,0
3084,297644,15,540,Amsterdam,False,False,1
3085,960236,16,480,Amsterdam,True,False,0
3086,651940,2,34,Paris,True,True,0
3087,896587,3,99,Berlin,False,False,0
3088,333384,5,10,Berlin,False,True,0
3089,933971,4,48,Madrid,False,False,1
3090,756591,9,360,Berlin,True,False,0
3091,138145,4,184,Madrid,False,False,1
3092,373197,2,4,Madrid,False,False,1
3093,512923,9,324,Madrid,False,True,1
3094,883581,11,264,Berlin,True,True,1
3095,485685,2,82,Paris,True,False,0
3096,421310,12,132,Amsterdam,True,True,1
3097,764314,12,300,Paris,False,True,1
3098,899828,17,425,Berlin,False,True,1
3099,781449,19,76,Berlin,True,False,1
3100,914024,16,304,Paris,True,False,1
3101,979497,5,65,Berlin,False,True,1
3102,484839,2,78,Madrid,True,True,1
3103,501188,7,35,Madrid,False,True,1
3104,125142,16,768,Paris,False,True,1
3105,163334,3,123,Berlin,False,True,1
3106,823878,3,36,Paris,True,False,1
3107,216393,9,162,Paris,False,True,1
3108,276657,1,34,London,False,False,1
3109,809861,13,234,Amsterdam,True,True,1
3110,156443,2,62,Madrid,True,False,1
3111,410057,5,145,Berlin,False,False,1
3112,658025,15,165,Paris,True,True,1
3113,970485,18,144,Paris,True,True,0
3114,659270,5,30,London,True,True,1
3115,962956,14,350,Madrid,False,False,0
3116,451051,16,512,Berlin,True,False,1
3117,499886,10,100,Madrid,False,True,0
3118,668238,14,154,Berlin,True,True,0
3119,119661,16,352,Berlin,True,False,0
3120,715845,8,24,Paris,False,True,1
3121,929713,19,836,London,True,False,1
3122,625946,17,340,Paris,False,True,1
3123,279052,11,451,Berlin,False,False,1
3124,889801,12,444,Paris,False,False,0
3125,100961,12,384,London,True,False,0
3126,701195,7,154,Madrid,True,False,0
3127,965113,19,361,Berlin,False,False,0
3128,612510,9,18,Paris,False,False,1
3129,646225,19,893,Amsterdam,False,False,1
3130,705038,14,616,Amsterdam,True,True,0
3131,108880,17,731,London,True,False,1
3132,174763,16,720,Amsterdam,False,False,1
3133,971983,7,21,Madrid,True,False,1
3134,815621,18,504,London,False,False,0
3135,412342,18,468,Paris,False,True,1
3136,494052,17,255,Berlin,False,False,1
3137,507467,12,372,Berlin,False,True,1
3138,652533,17,680,Berlin,True,True,1
3139,263969,17,442,Amsterdam,False,False,1
3140,861486,15,585,Paris,False,True,1
3141,497760,9,36,Madrid,False,False,1
3142,746295,16,208,Amsterdam,False,False,1
3143,774280,9,279,London,False,True,0
3144,569497,10,140,Paris,True,True,0
3145,540508,1,10,Amsterdam,True,True,0
3146,871737,19,361,Berlin,False,False,1
3147,774562,16,576,Paris,True,True,1
3148,260058,15,675,Paris,True,False,1
3149,311971,15,45,Berlin,False,True,0
3150,625437,11,132,Paris,True,True,1
3151,987704,1,34,Berlin,False,True,0
3152,809566,11,297,Amsterdam,True,True,0
3153,262747,1,2,Paris,True,False,0
3154,632365,6,180,Amsterdam,True,False,1
3155,781812,11,462,Madrid,False,False,0
3156,866676,12,432,Madrid,True,True,1
3157,527627,5,115,London,True,True,1
3158,861462,17,187,Madrid,False,False,1
3159,858613,4,144,Amsterdam,False,True,1
3160,106087,2,30,Berlin,False,True,1
3161,621297,18,252,Berlin,False,True,0
3162,164843,12,84,Paris,False,False,1
3163,610928,14,518,Paris,True,False,1
3164,523594,10,190,Paris,True,False,1
3165,578341,8,208,Madrid,True,False,0
3166,393370,16,416,Berlin,False,False,1
3167,705495,18,216,Berlin,True,False,0
3168,787859,3,132,London,False,True,0
3169,429662,18,774,Paris,False,True,1
3170,572385,5,200,Madrid,True,False,1
3171,331354,11,539,Amsterdam,False,True,0
3172,649037,8,152,Paris,True,False,1
3173,799204,17,561,London,True,True,1
3174,985828,11,286,Madrid,False,False,0
3175,229916,3,9,Berlin,False,True,0
3176,710827,7,259,Amsterdam,True,False,1
3177,375906,6,12,Berlin,False,True,0
3178,180764,6,138,Berlin,False,True,0
3179,380226,4,172,Berlin,False,True,0
3180,126552,18,540,Paris,True,True,1
3181,383606,10,360,Amsterdam,True,False,0
3182,318846,2,68,Amsterdam,True,True,1
3183,951054,16,688,Madrid,True,False,0
3184,166830,6,162,London,False,False,0
3185,821154,11,198,Amsterdam,True,True,0
3186,579654,7,70,Berlin,False,False,0
3187,964743,18,756,Berlin,True,True,1
3188,155027,9,198,Amsterdam,True,True,1
3189,136283,3,6,Madrid,True,False,1
3190,866323,6,264,Amsterdam,True,False,0
3191,750810,13,572,Madrid,True,False,1
3192,608839,3,99,Amsterdam,True,False,1
3193,316122,15,195,London,True,True,1
3194,524476,12,120,London,False,False,0
3195,453925,8,352,Berlin,True,True,1
3196,491503,6,126,Berlin,True,True,0
3197,391605,18,540,Berlin,False,True,1
3198,611335,16,480,London,False,True,1
3199,309236,4,120,Paris,False,False,1
3200,797130,18,360,Amsterdam,False,True,0
3201,934379,17,102,Berlin,True,True,1
3202,505811,3,54,Madrid,True,False,0
3203,598923,4,144,London,True,False,1
3204,699496,7,189,Madrid,False,False,1
3205,886710,13,26,Paris,False,False,1
3206,715749,14,140,Madrid,True,True,0
3207,735202,7,56,Amsterdam,False,False,1
3208,331039,19,855,Paris,False,False,1
3209,683819,8,352,Berlin,True,True,1
3210,271037,10,170,Amsterdam,True,True,1
3211,860361,6,84,Berlin,True,True,1
3212,384593,13,91,Madrid,False,False,1
3213,186409,3,87,Paris,False,True,0
3214,738993,3,45,Berlin,True,True,0
3215,839848,13,611,Paris,False,False,0
3216,964834,10,210,Berlin,True,True,1
3217,489129,17,391,Madrid,True,True,0
3218,813838,6,108,Madrid,False,True,1
3219,748137,17,459,London,True,True,1
3220,662813,11,220,Madrid,True,False,1
3221,746005,2,28,Paris,False,False,0
3222,388163,15,420,Amsterdam,True,False,1
3223,985094,1,19,Amsterdam,False,True,1
3224,863662,5,145,London,False,False,0
3225,631334,15,30,Berlin,True,False,1
3226,190709,12,432,Berlin,True,False,1
3227,501021,13,507,Berlin,False,True,1
3228,981955,17,323,Berlin,False,False,1
3229,444364,19,228,Paris,True,False,1
3230,541696,13,260,London,True,True,1
3231,189329,15,75,Madrid,False,True,0
3232,234012,7,161,London,True,True,1
3233,378048,2,8,Amsterdam,False,False,0
3234,984447,12,216,Madrid,False,False,1
3235,672492,8,200,Amsterdam,True,False,0
3236,144337,2,34,Amsterdam,True,False,0
3237,210215,4,72,Madrid,True,False,1
3238,785177,14,42,Madrid,False,False,1
3239,560261,12,456,Paris,True,False,1
3240,658530,13,364,Paris,True,False,1
3241,330770,12,60,London,True,False,0
3242,747216,14,266,Madrid,True,True,0
3243,231732,7,14,Berlin,True,False,1
3244,158945,18,108,Berlin,False,False,0
3245,447101,13,39,Berlin,True,True,0
3246,459592,3,84,Paris,True,True,1
3247,874514,3,105,Paris,False,True,0
3248,495175,11,66,Madrid,True,False,1
3249,805856,3,138,Berlin,True,False,1
3250,730023,17,306,Amsterdam,True,True,1
3251,592272,16,752,Madrid,False,False,0
3252,179845,16,256,Madrid,False,False,1
3253,975445,6,252,Paris,False,False,0
3254,129996,1,6,Berlin,True,True,1
3255,270760,15,30,Paris,True,True,0
3256,183556,4,96,Berlin,False,False,0
3257,449906,6,186,Amsterdam,False,False,1
3258,617286,11,165,Madrid,False,False,0
3259,915339,7,91,Berlin,True,True,0
3260,421564,4,36,Amsterdam,False,False,1
3261,650291,8,104,Madrid,True,True,0
3262,988225,3,69,Amsterdam,True,True,0
3263,935763,4,160,London,True,True,0
3264,147661,1,10,Berlin,True,True,1
3265,108270,9,252,Berlin,True,False,1
3266,163664,9,351,Amsterdam,True,False,1
3267,394001,5,195,Paris,False,True,0
3268,478813,11,429,Madrid,False,False,1
3269,972185,11,220,Paris,True,False,0
3270,747478,16,752,Amsterdam,True,False,1
3271,905062,12,312,Berlin,True,False,0
3272,567904,2,92,Amsterdam,False,False,0
3273,193536,4,36,London,False,False,1
3274,749359,10,70,Amsterdam,False,False,0
3275,357043,13,117,Madrid,False,True,1
3276,639151,15,345,Amsterdam,False,False,0
3277,176499,18,720,Amsterdam,False,False,1
3278,402196,12,60,London,True,True,1
3279,725278,7,91,Berlin,True,True,0
3280,989844,3,57,London,True,False,1
3281,678258,2,38,Amsterdam,True,False,0
3282,954232,12,552,London,False,False,1
3283,315115,14,84,Madrid,True,False,1
